dteday,yr,mnth,holiday,weekday,workingday,temp,hum,windspeed,is_weekend,cnt_lag_7,season_2,season_3,season_4,weathersit_2,weathersit_3,cnt
2011-07-25,0,7,0,1,1,1.3488515648910817,0.9035935346036945,-1.284976308944149,0,-0.0377162598592006,False,True,False,False,False,3840
2011-07-26,0,7,0,2,1,1.5044950754421638,-0.6156234983230031,0.12459150317715458,0,0.005406490006834502,False,True,False,False,False,4590
2011-07-27,0,7,0,3,1,1.5228038147894765,-1.5845221633547648,-0.0917059503981161,0,-0.10317971146306112,False,True,False,False,False,4656
2011-07-28,0,7,0,4,1,1.5456938588519584,-0.31704905254550186,-0.15589329833614207,0,-0.38789377081953386,False,True,False,False,False,4390
2011-07-29,0,7,0,5,1,1.8707028214151447,-0.6039123547674481,-0.21179965415455543,1,-0.594155598492015,False,True,False,False,False,3846
2011-07-30,0,7,0,6,0,1.6830231368846063,-1.142519579106829,-0.2839331484966269,1,-0.6471498212189497,False,True,False,False,False,4475
2011-07-31,0,7,0,0,0,1.6921747599727022,-1.0371403629500637,-0.3318933579109947,0,-0.48037388499006695,False,True,False,False,False,4302
2011-08-01,0,8,0,1,1,1.5044950754421638,-0.5453706875518263,-0.4361591622661832,0,-0.3587989034400403,False,True,False,False,False,4266
2011-08-02,0,8,0,2,1,1.5685784097433184,-0.9639580099697289,0.1966090893869144,0,0.03086449896389137,False,True,False,False,False,4845
2011-08-03,0,8,0,3,1,1.2847682305899264,0.2039949691010849,-0.7083372142971308,0,0.06515487837543736,False,True,False,True,False,3574
2011-08-04,0,8,0,4,1,1.165747691904591,0.9065230768128526,0.08456456148546414,0,-0.07304574167715706,False,True,False,True,False,4576
2011-08-05,0,8,0,5,1,1.1703235034486392,0.016651798617587775,-0.07582653627139319,1,-0.3556815962208088,False,True,False,False,False,4866
2011-08-06,0,8,0,6,0,1.2023706637703382,0.8889598741200588,0.4850915520297285,1,-0.028883889404711482,False,True,False,True,False,4294
2011-08-07,0,8,0,0,0,1.344275753347034,0.8743262136364223,0.1404194025784055,0,-0.11876624755921839,False,True,False,False,False,3785
2011-08-08,0,8,0,1,1,1.4678721035764173,-0.25557784312072196,0.020493121679750117,0,-0.1374700908746071,False,True,False,False,False,4326
2011-08-09,0,8,0,2,1,1.5228038147894765,-0.40778758293755407,-0.5082282632014146,0,0.16335005578122813,False,True,False,False,False,4602
2011-08-10,0,8,0,3,1,1.477029219835634,-1.435234940466014,0.12459150317715458,0,-0.4969995234926347,False,True,False,False,False,4780
2011-08-11,0,8,0,4,1,1.2069464753143857,-1.4381644826751723,-0.3321122954942503,0,0.02359078211901798,False,True,False,False,False,4792
2011-08-12,0,8,0,5,1,1.1565905756453743,-1.4996356920999523,-0.8366346380849752,1,0.17426063104853823,False,True,False,False,False,4905
2011-08-13,0,8,0,6,0,1.032994225415991,0.7103983049829586,0.26878121977308983,1,-0.12292265718486033,False,True,False,True,False,4150
2011-08-14,0,8,0,0,0,0.9826438189181008,1.3280399414399138,0.4127519987857691,0,-0.3873742196163286,False,True,False,True,False,3820
2011-08-15,0,8,0,1,1,0.9231308029898724,0.5874558861333995,0.23658451635313285,0,-0.10629701868229258,False,True,False,False,False,4338
2011-08-16,0,8,0,2,1,1.11539179223558,-0.3521754579310903,0.5891384188016613,0,0.03709911340235428,False,True,False,False,False,4725
2011-08-17,0,8,0,3,1,1.2389881424649631,-0.37266117755196565,-0.6042259541183583,0,0.1295792275728874,False,True,False,False,False,4694
2011-08-18,0,8,0,4,1,1.1749048081638085,0.18350222419913298,0.548944054252187,0,0.1358138420113503,False,True,False,False,False,3805
2011-08-19,0,8,0,5,1,1.0284184138719434,0.6635677813228925,-0.6603641262013953,1,0.19452312797354265,False,True,False,True,False,4153
2011-08-20,0,8,0,6,0,1.0970830528882671,0.3210853288134052,-1.1090702637432828,1,-0.1977380304464152,False,True,False,False,False,5191
2011-08-21,0,8,0,0,0,1.1703235034486392,0.9943390902768241,0.7491560347988471,0,-0.36918992750414514,False,True,False,False,False,3873
2011-08-22,0,8,0,1,1,1.06504138573769,-1.1132452328584799,1.1097075983768927,0,-0.10006240424382966,False,True,False,False,False,4758
2011-08-23,0,8,0,2,1,0.7858015249572241,-1.2156949068060867,-0.5643535566030835,0,0.10100391139659906,False,True,False,False,False,5895
2011-08-24,0,8,0,3,1,0.9643295863996666,-0.16483228744759318,0.8052298134750441,0,0.08489782409723656,False,True,False,False,False,5130
2011-08-25,0,8,0,4,1,1.023842602327895,1.0060502338323791,0.2607835586435724,0,-0.37698319555222376,False,True,False,True,False,3542
2011-08-26,0,8,0,5,1,1.1108159806915316,0.9328678808520442,-1.3731411858530855,1,-0.19617937683679948,False,True,False,False,False,4661
2011-08-27,0,8,0,6,0,1.0009525582654137,1.5563615764462382,2.382984189185245,1,0.34311477209024194,False,True,False,True,False,1115
2011-08-28,0,8,0,0,0,1.1495922756368304,-0.4685703148167762,1.469138716675924,0,-0.3416537137342673,False,True,False,False,False,4334
2011-08-29,0,8,0,1,1,0.7629169740658636,-0.5190258835126348,-0.3961322205744927,0,0.11814910110237206,False,True,False,False,False,4634
2011-08-30,0,8,0,2,1,0.7766499018691287,-0.5629338902446208,-0.8445292697635486,0,0.7088788191467325,False,True,False,False,False,5204
2011-08-31,0,8,0,3,1,0.8727803964919822,-0.21459235331681736,-1.3812444521698202,0,0.3114221486947222,False,True,False,False,False,5058
2011-09-01,0,9,0,4,1,0.8636232802327654,0.07520049111428696,-0.6283219669578539,0,-0.5136251619952025,False,True,False,False,False,5115
2011-09-02,0,9,0,5,1,0.7995344527604893,0.6928351022901648,-0.6523664650718779,1,0.06775263439146356,False,True,False,True,False,4727
2011-09-03,0,9,0,6,0,0.941445035508306,0.6196597745909072,-0.06772584569093215,1,-1.7745759321743253,False,True,False,False,False,4484
2011-09-04,0,9,0,0,0,1.1611718803605433,0.79821431844693,0.20455523579095986,0,-0.10214060905665064,False,True,False,False,False,4940
2011-09-05,0,9,1,1,0,0.9643295863996666,1.1377742540283358,0.2847765420321243,0,0.05372475190492203,False,True,False,True,False,3351
2011-09-06,0,9,0,2,1,0.23190860128258392,1.8159948892132762,1.975064835535759,0,0.3498689377319101,False,True,False,False,True,2710
2011-09-07,0,9,0,3,1,0.5569230570168915,2.0276385069425236,-1.204967500945556,0,0.2740144620639447,False,True,False,False,True,1996
2011-09-08,0,9,0,4,1,0.7477887807977869,2.185580876118283,0.027872606103604116,0,0.3036288806466435,False,True,False,False,True,1842
2011-09-09,0,9,0,5,1,0.8361574246262358,1.8929919698184858,-0.8526299603440098,1,0.10204301380300955,False,True,False,True,False,3544
2011-09-10,0,9,0,6,0,0.891089135839295,0.8801782727736619,-0.4761989826392416,1,-0.024207928575864304,False,True,False,False,False,5345
2011-09-11,0,9,0,0,0,0.8544661639735486,0.5991670296889545,-0.9727236641004492,0,0.21270742008572613,False,True,False,False,False,5046
2011-09-12,0,9,0,1,1,0.8051100214486147,0.4475895651690632,-1.3093852737408866,0,-0.6128594418074037,False,True,False,False,False,4713
2011-09-13,0,9,0,2,1,0.8407332361702834,0.5903854283425576,-0.6282189375069099,0,-0.945891763061964,False,True,False,False,False,4763
2011-09-14,0,9,0,3,1,0.9643295863996666,0.48207666997663423,-0.29986407734882137,0,-1.316851322150507,False,True,False,False,False,4785
2011-09-15,0,9,0,4,1,0.437902518331556,0.5669701665125242,1.0375354679907172,0,-1.3968622074441142,False,True,False,True,False,3659
2011-09-16,0,9,0,5,1,-0.15718918875287896,-0.2672819613952004,-0.34000692717282377,1,-0.512586059588792,False,True,False,True,False,4760
2011-09-17,0,9,0,6,0,-0.0335928385234955,0.6313638928653849,-0.011703581740206836,1,0.4231256573838492,False,True,False,True,False,4511
2011-09-18,0,9,0,0,0,0.05338053984014085,0.4674430094929977,-0.15584178361067008,0,0.2677798476254818,False,True,False,False,False,4274
2011-09-19,0,9,0,1,1,0.28226450095159494,0.4323166041074093,-0.5002306020718975,0,0.09476929695813616,False,True,False,True,False,4539
2011-09-20,0,9,0,2,1,0.35092913996791936,1.7759016101061655,-0.7164379048775922,0,0.12074685711839828,False,True,False,True,False,3641
2011-09-21,0,9,0,3,1,0.5340330129544095,1.9076256303021224,-1.2129084958770544,0,0.1321769835889136,False,True,False,True,False,4352
2011-09-22,0,9,0,4,1,0.7171368859409003,1.922259290785758,-0.8043864199395466,0,-0.45283767122018914,False,True,False,True,False,4795
2011-09-23,0,9,0,5,1,0.6118547682299508,2.416958508393154,-1.4452077110520436,1,0.11918820350878255,False,False,True,True,False,2395
2011-09-24,0,9,0,6,0,0.5981218404266857,1.6441775899102096,-1.4449939249413348,1,-0.010180046089322764,False,False,True,True,False,5423
2011-09-25,0,9,0,0,0,0.749184046262599,1.5212351710606498,-1.8056498058384614,0,-0.13331368124896517,False,False,True,True,False,5010
2011-09-26,0,9,0,1,1,0.831581613082188,1.5446504328906832,-1.0287974427766462,0,0.004367387600424017,False,False,True,True,False,4630
2011-09-27,0,9,0,2,1,0.7629169740658636,1.805175956354515,-0.9325808142764469,0,-0.46218959287788347,False,False,True,True,False,4120
2011-09-28,0,9,0,3,1,0.7537598578066468,1.5475799750998411,-0.5403219371704275,0,-0.09278868739895628,False,False,True,True,False,3907
2011-09-29,0,9,0,4,1,0.653053551639745,0.4967173557413473,-0.22796239927137352,0,0.137372495620966,False,False,True,False,False,4839
2011-09-30,0,9,0,5,1,0.3646620677711839,0.13374215832990805,0.20465826524190345,1,-1.1095503920716152,False,False,True,False,False,5202
2011-10-01,0,10,0,6,0,-0.48220364448718683,0.8801782727736619,1.309919578923553,1,0.4636506512338581,False,False,True,True,False,2429
2011-10-02,0,10,0,0,0,-0.7751709398997956,1.1465558553747328,0.4047672163376197,0,0.2490760043100931,False,False,True,True,False,2918
2011-10-03,0,10,0,1,1,-0.6241087340638828,0.9299383386428861,-1.3810834686527205,0,0.05164654709210106,False,False,True,True,False,3570
2011-10-04,0,10,0,2,1,-0.07479162193328999,0.5728222256497629,0.19666060411238637,0,-0.21332456654257245,False,False,True,False,False,4456
2011-10-05,0,10,0,3,1,0.22275148502336647,0.1366717005390661,-0.171721197737393,0,-0.32398897282528905,False,False,True,False,False,4826
2011-10-06,0,10,0,4,1,-0.01985991072023067,-0.053601012153589075,-0.7164379048775922,0,0.16023274856199668,False,False,True,False,False,4765
2011-10-07,0,10,0,5,1,0.07168927918745367,0.391338139584582,-2.1660919006248793,1,0.3488298353254996,False,False,True,False,False,4985
2011-10-08,0,10,0,6,0,0.13120229511568213,0.5113510162249838,-1.8697212456441754,1,-1.0918856511626371,False,False,True,False,False,5409
2011-10-09,0,10,0,0,0,0.2364844128266316,0.6957646444993228,-1.637315137413832,0,-0.8378251127952736,False,False,True,False,False,5511
2011-10-10,0,10,1,1,0,0.40127954646580954,0.7396726512313082,-1.9096451578849223,0,-0.49907772830545566,False,False,True,False,False,5117
2011-10-11,0,10,0,2,1,0.37839499557444906,1.2665687320151338,-0.6122751299733474,0,-0.03875536226561108,False,False,True,True,False,4563
2011-10-12,0,10,0,3,1,0.25021734062989615,1.9515336370341076,0.7413773112525857,0,0.15347858292032854,False,False,True,False,True,2416
2011-10-13,0,10,0,4,1,0.5019913458038322,1.884210368472089,-0.6284378750901659,0,0.12178595952480875,False,False,True,True,False,2913
2011-10-14,0,10,0,5,1,0.2914161240396909,0.6167302323817491,0.4288503504957476,1,0.23608722422996203,False,False,True,True,False,3644
2011-10-15,0,10,0,6,0,0.04880472829609316,-1.0195771602572696,0.8693012532807585,1,0.45637693438898475,False,False,True,False,False,5217
2011-10-16,0,10,0,0,0,0.07627058390262281,-0.9961548731461592,1.1736760087316631,0,0.5093711571159194,False,False,True,False,False,5041
2011-10-17,0,10,0,1,1,0.19986693413200596,-0.3433938565846934,-0.19581721057688856,0,0.30466798305305404,False,False,True,False,False,4570
2011-10-18,0,10,0,2,1,0.19070981787278912,0.5142805584341419,-1.0366920744552195,0,0.016836616477349832,False,False,True,True,False,4748
2011-10-19,0,10,0,3,1,0.24146122586253457,1.8740237109102686,0.6794179751912204,0,-1.0986398168043052,False,False,True,False,True,2424
2011-10-20,0,10,0,4,1,-0.12057171005825362,0.05470774621233428,2.9838777044525853,0,-0.8404228688112998,False,False,True,False,False,4195
2011-10-21,0,10,0,5,1,-0.38607314986433305,-0.3814427788983626,0.3968210699335746,1,-0.46063093926826776,False,False,True,False,False,4304
2011-10-22,0,10,0,6,0,-0.4135390054708627,0.004947680343110107,-1.2610425674898897,1,0.3566231033735782,False,False,True,False,False,4308
2011-10-23,0,10,0,0,0,-0.4181148170149104,0.7923622593096904,-1.1728776905809535,0,0.2651820916094556,False,False,True,False,False,4381
2011-10-24,0,10,0,1,1,-0.18923634907457776,1.0089727507604598,-0.9245831531469297,0,0.020473474899786525,False,False,True,False,False,4187
2011-10-25,0,10,0,2,1,-0.1434562609496141,-0.038960326388875234,-0.3081321907870664,0,0.11295358907031963,False,False,True,False,False,4687
2011-10-26,0,10,0,3,1,-0.07479162193328999,0.6460045786300979,-0.540154514312644,0,-1.0944834071786633,False,False,True,True,False,3894
2011-10-27,0,10,0,4,1,-0.15261337720883125,1.2958430782634833,0.0924591931640376,0,-0.1743582263021793,False,False,True,True,False,2659
2011-10-28,0,10,0,5,1,-0.917081522647613,-0.29948584985270726,0.500919451430979,1,-0.1177271451528079,False,False,True,True,False,3747
2011-10-29,0,10,0,6,0,-1.3382209798336533,1.7846832114525626,2.070727680737135,1,-0.11564894033998693,False,False,True,False,True,627
2011-10-30,0,10,0,0,0,-0.981164856948768,-0.033108267251636396,-0.17987340304332602,0,-0.07772170250600426,False,False,True,False,False,3331
2011-10-31,0,10,0,1,1,-0.8667256229786015,0.5259846767086196,-1.0848197067273713,0,-0.17851463592782124,False,False,True,False,False,3669
2011-11-01,0,11,0,2,1,-0.5325595441561981,0.38840859737542394,-0.7084917584735467,0,0.08126096567479986,False,False,True,False,False,4068
2011-11-02,0,11,0,3,1,-0.6607317059296293,0.6342934350745429,-1.3972346229563075,0,-0.3307431384669572,False,False,True,False,False,4186
2011-11-03,0,11,0,4,1,-0.49136076074640367,0.5172030753622227,-0.6924449214890402,0,-0.9723888744254313,False,False,True,False,False,3974
2011-11-04,0,11,0,5,1,-0.5188266163529334,-0.04188986859803331,1.0456876732966502,1,-0.4071171653381278,False,False,True,True,False,4046
2011-11-05,0,11,0,6,0,-0.9399660735389735,-0.7678332381398345,-0.019598213418780305,1,-2.0281169193384834,False,False,True,False,False,3926
2011-11-06,0,11,0,0,0,-0.8209510280247593,0.7455247103685471,-1.2689307598277793,0,-0.6232504658715086,False,False,True,False,False,3649
2011-11-07,0,11,0,1,1,-0.5646012113067755,0.9153046781592503,-1.7174849289295249,0,-0.4476421591881367,False,False,True,False,False,4035
2011-11-08,0,11,0,2,1,-0.49136076074640367,0.6547861799764948,-1.5653555052702284,0,-0.24034122910924505,False,False,True,False,False,4205
2011-11-09,0,11,0,3,1,-0.5371353557002458,0.9123751359500922,-1.653467579585556,0,-0.17903418713102648,False,False,True,False,False,4109
2011-11-10,0,11,0,4,1,-0.6469987781263644,1.2987655951915642,-0.019533820011940328,0,-0.2891790422105378,False,False,True,True,False,2933
2011-11-11,0,11,1,5,0,-0.9536990013422384,-1.2800956584400247,1.598131589257639,1,-0.2517713555797604,False,False,True,False,False,3368
2011-11-12,0,11,0,6,0,-0.7751709398997956,-0.5307300017871132,0.2766114580448233,1,-0.3141174999643895,False,False,True,False,False,4067
2011-11-13,0,11,0,0,0,-0.3128326993039612,-1.1952091871852117,1.173727523457135,0,-0.4580331832522415,False,False,True,False,False,3717
2011-11-14,0,11,0,1,1,0.1769768900695246,-0.2907042485063104,1.4940847224857061,0,-0.25748641881501805,False,False,True,False,False,4486
2011-11-15,0,11,0,2,1,0.1769768900695246,0.42353500276101236,0.11654232732216552,0,-0.16916271427012688,False,False,True,True,False,4195
2011-11-16,0,11,0,3,1,-0.2258538277692031,2.118384062615653,-0.6922903773126243,0,-0.21903962977783012,False,False,True,False,True,1817
2011-11-17,0,11,0,4,1,-0.8575685067193846,-0.3697386606238841,1.4781924296776159,0,-0.8300318447471949,False,False,True,True,False,3053
2011-11-18,0,11,0,5,1,-1.2283575574075347,-1.5347620974855407,-0.2839846632220988,1,-0.6040270713529146,False,False,True,False,False,3392
2011-11-19,0,11,0,6,0,-0.9262331457357087,-0.8878531400613136,0.43674498217432106,1,-0.2408607803124503,False,False,True,False,False,3663
2011-11-20,0,11,0,0,0,-0.18923634907457776,0.39426065651266357,-0.05967666983594273,0,-0.4227037014342851,False,False,True,True,False,3520
2011-11-21,0,11,0,1,1,-0.2762097274382144,1.9778784410732992,-0.6765139926368454,0,-0.02316882616945382,False,False,True,False,True,2765
2011-11-22,0,11,0,2,1,-0.44558067262144,2.346705697621977,-0.9245831531469297,0,-0.1743582263021793,False,False,True,False,True,1607
2011-11-23,0,11,0,3,1,-0.3128326993039612,0.9094526190220107,1.8705157001904746,0,-1.4098509875242453,False,False,True,True,False,2566
2011-11-24,0,11,1,4,0,-0.683621749992111,-0.5570748058263048,-0.2998125626233494,0,-0.7676857003625659,False,False,True,False,False,1495
2011-11-25,0,11,0,5,1,-0.6744646337328941,0.10739735429071731,-1.1808199733805884,1,-0.5915578424759887,False,False,True,False,False,2792
2011-11-26,0,11,0,6,0,-0.6698888221888464,0.3737749368917882,-1.5732977880698633,1,-0.45075946640736814,False,False,True,False,False,3068
2011-11-27,0,11,0,0,0,-0.21212089996593828,0.4908582713230311,0.23658451635313285,0,-0.5250552884657178,False,False,True,False,False,3071
2011-11-28,0,11,0,1,1,0.03128700559024858,0.8049585882809628,-0.6241235168318916,0,-0.9173164468856756,False,False,True,False,False,3867
2011-11-29,0,11,0,2,1,-0.2167022046811074,1.421708014041124,0.86941716141307,0,-1.518956740197346,False,False,True,True,False,2914
2011-11-30,0,11,0,3,1,-0.9491231897981903,-0.10629062023197132,1.037690012167133,0,-1.020707136323519,False,False,True,False,False,3613
2011-12-01,0,12,0,4,1,-1.0177878288145146,-0.7297843158261653,0.3808772624000117,0,-1.5771464749563333,False,False,True,False,False,3727
2011-12-02,0,12,0,5,1,-1.0086307125552976,-0.01847460676800065,-1.156888807662603,1,-0.9032885643991341,False,False,True,False,False,3940
2011-12-03,0,12,0,6,0,-1.0910282793748864,-0.10921313716005208,-1.2209048691384348,1,-0.7598924323144872,False,False,True,False,False,3614
2011-12-04,0,12,0,0,0,-0.917081522647613,1.0353175547996514,-1.373195276314831,0,-0.7583337787048715,False,False,True,False,False,3485
2011-12-05,0,12,0,1,1,-0.6149571109757871,1.3953632100019324,-1.6533065960684563,0,-0.34477102095349876,False,False,True,True,False,3811
2011-12-06,0,12,0,2,1,-0.19381216061862544,2.2559601419488478,0.5408948783971979,0,-0.8399033176080946,False,False,True,False,True,2594
2011-12-07,0,12,0,3,1,-0.48220364448718683,2.402324847909518,0.9735155429104748,0,-0.4767370265676303,False,False,True,False,True,705
2011-12-08,0,12,0,4,1,-1.2741376455324982,-0.3404643143755353,0.6371630216228689,0,-0.41750818940223267,False,False,True,False,False,3322
2011-12-09,0,12,0,5,1,-1.13680836749985,0.4732950686302373,-1.3891854471013183,1,-0.30684378311951604,False,False,True,False,False,3620
2011-12-10,0,12,0,6,0,-1.2237817458634865,-0.8497971924665672,0.5491114771099709,1,-0.47621747536442505,False,False,True,False,False,3190
2011-12-11,0,12,0,0,0,-1.5213303459912648,-0.9727396113161262,-1.5974981182284398,0,-0.5432395805779012,False,False,True,False,False,2743
2011-12-12,0,12,0,1,1,-1.4251998513684114,0.2976630417022952,-1.637315137413832,0,-0.3738658883329923,False,False,True,False,False,3310
2011-12-13,0,12,0,2,1,-1.1825829624536925,-0.27021150360435847,-0.6443688039423604,0,-1.006159702633772,False,False,True,False,False,3523
2011-12-14,0,12,0,3,1,-0.9903219732079849,0.24790297583307022,-1.6694049477784347,0,-1.9875919254884746,False,False,True,True,False,3740
2011-12-15,0,12,0,4,1,-0.4135390054708627,0.040074085728698534,0.9975600410244988,0,-0.6279264267003557,False,False,True,True,False,3709
2011-12-16,0,12,0,5,1,-0.6744646337328941,-0.8995572583357913,0.9013949272497714,1,-0.47310016814519357,False,False,True,True,False,3577
2011-12-17,0,12,0,6,0,-1.3153364289422926,-0.47511787678064943,0.6772028419959273,1,-0.6965071855234477,False,False,True,True,False,2739
2011-12-18,0,12,0,0,0,-1.4251998513684114,-0.2965563076435492,-0.267937826237592,0,-0.9287465733561909,False,False,True,False,False,2431
2011-12-19,0,12,0,1,1,-1.2146246296042698,0.06348934755873119,-0.22779497641358992,0,-0.6341610411388187,False,False,True,False,False,3403
2011-12-20,0,12,0,2,1,-0.6149571109757871,-0.23215555600961196,-1.6615167554405452,0,-0.5234966348561021,False,False,True,True,False,3750
2011-12-21,0,12,0,3,1,-0.38149733832028504,1.61490324366186,0.39687258465904657,0,-0.4107540237605645,False,False,False,True,False,2660
2011-12-22,0,12,0,4,1,-0.4089631939268147,0.9065230768128526,-1.8456278085409537,0,-0.426860111059927,False,False,False,True,False,3068
2011-12-23,0,12,0,5,1,-0.683621749992111,0.40597180006821854,1.0774593802314638,1,-0.495440869883019,False,False,False,False,False,2209
2011-12-24,0,12,0,6,0,-1.0727195400275737,-0.6039123547674481,-0.0036028911597457943,1,-0.930824778169012,False,False,False,False,False,1011
2011-12-25,0,12,0,0,0,-1.2249737639968101,0.37122475986079445,-0.457099898170523,0,-1.0908465487562264,False,False,False,False,False,754
2011-12-26,0,12,1,1,0,-0.967036420824769,-0.8536119200914417,0.6295259635716552,0,-0.5858427792407311,False,False,False,False,False,1317
2011-12-27,0,12,0,2,1,-0.9491231897981903,0.941649482198441,-0.02747996641598578,0,-0.4055585117285121,False,False,False,True,False,1162
2011-12-28,0,12,0,3,1,-1.0912315267063748,-0.8749968756901875,1.3313625834012437,0,-0.9718693232222261,False,False,False,False,False,2302
2011-12-29,0,12,0,4,1,-1.3702681401553518,-0.3814427788983626,-0.9165983706987803,0,-0.7598924323144872,False,False,False,False,False,2423
2011-12-30,0,12,0,5,1,-1.022363640358562,0.05763728842149236,-0.7243840512816373,1,-1.2061869158677903,False,False,False,False,False,2999
2011-12-31,0,12,0,6,0,-0.48220364448718683,-0.0887274175391775,0.3808257476745397,1,-1.8286092573076704,False,False,False,False,False,2485
2012-01-01,1,1,0,0,0,-0.7019304893394238,0.4498798068002039,0.02039009222880615,0,-1.9621339165314178,False,False,False,False,False,2294
2012-01-02,1,1,1,1,0,-1.2345318817478825,-1.7363595632745095,1.7911830229637007,0,-1.6696265891268665,False,False,False,False,False,1951
2012-01-03,1,1,0,2,1,-1.9104281360267277,-1.3152220638256131,2.2548928242992887,0,-1.750157025623679,False,False,False,False,False,2236
2012-01-04,1,1,0,3,1,-2.1438879086822293,-1.5025652343091103,-0.07577502154592121,0,-1.1578686539697027,False,False,False,True,False,2368
2012-01-05,1,1,0,4,1,-1.2741376455324982,-0.7327068327542461,-0.7804063152323626,0,-1.0950029583818686,False,False,False,False,False,3272
2012-01-06,1,1,0,5,1,-0.898767290129179,-0.6068418969766062,-0.2920338390770879,1,-0.7957414653356489,False,False,False,False,False,4098
2012-01-07,1,1,0,6,0,-0.5737583275659927,-0.6800172246758638,-0.203814871706406,1,-1.0627907837831434,False,False,False,False,False,4521
2012-01-08,1,1,0,0,0,-0.8804585507818662,-1.1483716382440678,0.012340916373816735,0,-1.1620250635953446,False,False,False,False,False,3425
2012-01-09,1,1,0,1,1,-1.5030161134728308,0.5142805584341419,-1.1807658829188428,0,-1.3402311262947428,False,False,False,True,False,2376
2012-01-10,1,1,0,2,1,-1.0386838517599621,0.1268714334364875,-0.03904502228443443,0,-1.1921590333812488,False,False,False,False,False,3598
2012-01-11,1,1,0,3,1,-1.2283575574075347,1.5387983737534443,-0.7645140224242717,0,-1.1235782745581568,False,False,False,True,False,2177
2012-01-12,1,1,0,4,1,-0.6332658503230997,1.2255902674923065,-0.12385113909260106,0,-0.6539039868606179,False,False,False,True,False,4097
2012-01-13,1,1,0,5,1,-1.2283575574075347,-0.8497971924665672,2.4150649844728904,1,-0.2247546930130878,False,False,False,False,False,3214
2012-01-14,1,1,0,6,0,-1.7456330023875497,-1.2010612463224506,-0.04379725570922018,1,-0.004984534057270342,False,False,False,False,False,2493
2012-01-15,1,1,0,0,0,-1.8188734529479216,-1.4703613458516025,0.7814042529442757,0,-0.5744126527702158,False,False,False,False,False,2311
2012-01-16,1,1,1,1,0,-1.6907012911744905,-0.7444179763098018,0.5251184937214189,0,-1.119421864932515,False,False,False,False,False,2298
2012-01-17,1,1,0,2,1,-0.6852147696172898,0.6155851115661788,2.0418665557914855,0,-0.4845302946157089,False,False,False,True,False,2935
2012-01-18,1,1,0,3,1,-1.0681437284835258,-1.300588403341977,2.895710251807375,0,-1.222812554370358,False,False,False,False,False,3376
2012-01-19,1,1,0,4,1,-1.6907012911744905,-0.9200500032377436,0.3808772624000117,0,-0.22527424421629302,False,False,False,False,False,3292
2012-01-20,1,1,0,5,1,-1.5396390853385777,-1.2537508544008331,0.15668517714616792,1,-0.6840379566465219,False,False,False,True,False,3163
2012-01-21,1,1,0,6,0,-1.7822559742532962,1.4246375562502822,0.41286790691808106,1,-1.0586343741575015,False,False,False,True,False,1301
2012-01-22,1,1,0,0,0,-1.8417634970104033,1.178752718551163,0.11660672072900549,0,-1.1531926931408556,False,False,False,True,False,1977
2012-01-23,1,1,0,1,1,-1.5350632737945298,1.986660042419696,-1.0286944133257023,0,-1.1599468587825237,False,False,False,True,False,2432
2012-01-24,1,1,0,2,1,-0.8529926951753366,1.4568344194267124,-0.8605117133412153,0,-0.8289927423407845,False,False,False,False,False,4339
2012-01-25,1,1,0,3,1,-1.118494134981416,0.10739735429071731,-0.3800853835899862,0,-0.5998706617272727,False,False,False,False,False,4270
2012-01-26,1,1,0,4,1,-0.8575685067193846,0.991409548067666,-1.509226348264149,0,-0.643512962796513,False,False,False,True,False,4075
2012-01-27,1,1,0,5,1,-0.39980607766759785,0.7923622593096904,1.958631638110213,1,-0.7105350680099892,False,False,False,True,False,3456
2012-01-28,1,1,0,6,0,-0.999479089467202,-0.5980602956302092,0.2607320439181004,1,-1.6779394083781503,False,False,False,False,False,4023
2012-01-29,1,1,0,0,0,-1.1825829624536925,-2.228508603850911,0.6370599921719252,0,-1.3267227950114064,False,False,False,False,False,3243
2012-01-30,1,1,0,1,1,-1.2558234130140642,-1.5991628491194783,0.32464893954739915,0,-1.0903269975530212,False,False,False,False,False,3624
2012-01-31,1,1,0,2,1,-0.5920670669133051,-1.4879245485443968,0.9173902495088063,0,-0.09954285304062442,False,False,False,False,False,4509
2012-02-01,1,2,0,3,1,-0.15718918875287896,-0.8468676502574091,-0.019533820011940328,0,-0.13539188606178615,False,False,False,False,False,4579
2012-02-02,1,2,0,4,1,-0.5417111672442938,0.31230372746700824,-0.0437457409837482,0,-0.23670437068680836,False,False,False,True,False,3761
2012-02-03,1,2,0,5,1,-1.0132120172704668,-0.7151436300614522,-0.15567436075288651,1,-0.5583065654708533,False,False,False,False,False,4151
2012-02-04,1,2,0,6,0,-1.283289268620594,1.0616623588388427,-0.884607726180711,1,-0.26372103325348095,False,False,False,True,False,2832
2012-02-05,1,2,0,0,0,-1.2741376455324982,0.4176829436237735,-0.1878710641728431,0,-0.6689709717535699,False,False,False,True,False,2947
2012-02-06,1,2,0,1,1,-1.1819842068014699,-0.044180110229174015,-0.47372627581658894,0,-0.4710219633323726,False,False,False,False,False,3784
2012-02-07,1,2,0,2,1,-0.7889038677030604,-0.9288316045841405,-0.5564202888804061,0,-0.011219148495733248,False,False,False,False,False,4375
2012-02-08,1,2,0,3,1,-1.3244880520303883,0.6635677813228925,-0.7323173190043147,0,0.025149435728633707,False,False,False,True,False,2802
